timestamp,lookahead_hours,close,volume,rsi,macd,bb_position,volatility,trend_strength,volume_ratio,max_drawdown,final_pnl,exit_needed,entry_price,exit_price,hold_duration_minutes,target
2025-08-29T13:05:00,2,110684.01,3.9758,51.42869020564241,26.700647153833415,0.4508654801576801,0.0005594774593547414,3.856386104134626e-05,0.3053305216376667,-2.320335159523034,-2.1339035331300336,True,110684.01,108322.12,121,1
2025-09-20T22:35:00,4,115743.4,6.55185,12.927518042066936,-11.165306528884685,0.07696966330165707,9.179491786517484e-05,-0.00025678178056492116,3.0327650788430263,-0.24524076534816783,-0.12172616321967336,False,115743.4,115602.51,241,0
2025-10-09T02:20:00,6,122044.85,3.11352,35.62798071882514,-85.1852651120862,0.061968371248088266,0.000808932292244823,-0.0018778438810099372,0.23491823612052817,-0.4574957484891872,-0.44643424118265196,False,122044.85,121500.0,361,0
2025-09-12T08:20:00,6,115145.92,123.26756,67.99148332150556,-20.85774054331705,1.0,0.0004317230023645555,-0.00043534390432359125,4.780283971792434,-0.31439238142349707,0.09602598164138772,False,115145.92,115256.49,361,0
2025-10-21T12:50:00,4,108973.74,17.23615,43.04265925869581,59.91473155225685,0.23321544923601076,0.0014783754736835515,0.0026478228959038253,0.6832475922274722,-0.6462749649594517,4.1704909825064185,True,108973.74,113518.48,241,1
2025-10-19T16:05:00,2,108372.84,8.23716,36.981631733151374,-4.6905469594785245,0.08768988130090294,0.0003337167503341556,-0.0002782784755763487,2.735881864809998,-0.12257683751758883,0.6988190029900497,False,108372.84,109130.17,121,0
2025-09-05T08:05:00,6,112941.43,14.87855,52.597266035750955,47.815590626501944,0.6191011268043766,0.000400218982319149,0.0005141018618247631,0.667381715117662,-0.7124312132403408,-0.11441328483266647,True,112941.43,112812.21,361,1
2025-08-11T13:20:00,1,119571.7,12.13035,52.25473656890722,-14.101231559223379,0.5650068958234946,0.0006376986152924554,0.0010120852618767957,0.5062224334783237,-0.09508938988071348,0.28413913994699413,False,119571.7,119911.45,61,0
2025-08-23T09:35:00,6,115688.07,1.39612,87.6832043696066,-2.3900354074285133,1.0,0.00024082842305411846,0.000474861945431339,0.31820937082276635,-0.9327409472731345,-0.7008328516501428,True,115688.07,114877.29,361,1
2025-10-06T19:35:00,6,125621.32,6.95289,56.7695140322491,-6.0396990190201905,0.4519725334044238,0.0008695939557253904,0.0017038451334260405,0.5939966036887302,-0.9085082054543077,-0.8328442974488808,True,125621.32,124575.09,361,1
